url,title,organisation,ref_no,tender_id,state,stage,status_update_date,company_name,bid_amount,bid_rank,region,result_bid_value
https://app.palladium.primenumbers.in/result/detail/7753356593854438950,"Maintenance No 1, Maintenance No 2, Maintenance No 3, Maintenance No 4, Maintenance No 5, Maintenance No",indian army,['GEM/2024/B/5286591'],,andaman and nicobar,Financial Evaluation,23-09-2024 00:00,M/S.PANKAJ GENERAL STORE AND METRO TRADING AGENCIES,,, ,
https://app.palladium.primenumbers.in/result/detail/7753356593854438950,"Maintenance No 1, Maintenance No 2, Maintenance No 3, Maintenance No 4, Maintenance No 5, Maintenance No",indian army,['GEM/2024/B/5286591'],,andaman and nicobar,Financial Evaluation,23-09-2024 00:00,M/s Bunty & Co.  Port Blair,,, ,
https://app.palladium.primenumbers.in/result/detail/7753356593854438950,"Maintenance No 1, Maintenance No 2, Maintenance No 3, Maintenance No 4, Maintenance No 5, Maintenance No",indian army,['GEM/2024/B/5286591'],,andaman and nicobar,Financial Evaluation,23-09-2024 00:00,EXCELLENT ENTERPRISES,,, ,
https://app.palladium.primenumbers.in/result/detail/7753356593854438950,"Maintenance No 1, Maintenance No 2, Maintenance No 3, Maintenance No 4, Maintenance No 5, Maintenance No",indian army,['GEM/2024/B/5286591'],,andaman and nicobar,Financial Evaluation,23-09-2024 00:00,ROYAL TRADERS,,, ,
https://app.palladium.primenumbers.in/result/detail/9147740089627358314,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",indian army,['GEM/2024/B/4823793'],,andaman and nicobar,Financial Evaluation,20-05-2024 00:00,King Traders,,, ,635077
https://app.palladium.primenumbers.in/result/detail/9147740089627358314,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",indian army,['GEM/2024/B/4823793'],,andaman and nicobar,Financial Evaluation,20-05-2024 00:00,EXCELLENT ENTERPRISES,,, ,635077
https://app.palladium.primenumbers.in/result/detail/9147740089627358314,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",indian army,['GEM/2024/B/4823793'],,andaman and nicobar,Financial Evaluation,20-05-2024 00:00,ROYAL TRADERS,635077,L1, ,635077
https://app.palladium.primenumbers.in/result/detail/9147740089627358314,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",indian army,['GEM/2024/B/4823793'],,andaman and nicobar,Financial Evaluation,20-05-2024 00:00,SAGAR REFRIGERATION WORKS,,, ,635077
https://app.palladium.primenumbers.in/result/detail/9147740089627358314,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",indian army,['GEM/2024/B/4823793'],,andaman and nicobar,Financial Evaluation,20-05-2024 00:00,USHA ENTERPRISES,,, ,635077
https://app.palladium.primenumbers.in/result/detail/1925297249027601875,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",ministry of defence,['GEM/2024/B/4662711'],,andaman and nicobar,Financial Evaluation,07-03-2024 00:00,Sun Traders,,, ,4628699
https://app.palladium.primenumbers.in/result/detail/1925297249027601875,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",ministry of defence,['GEM/2024/B/4662711'],,andaman and nicobar,Financial Evaluation,07-03-2024 00:00,SUNRISE BUILDERS,3120869,L1, ,4628699
https://app.palladium.primenumbers.in/result/detail/1925297249027601875,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",ministry of defence,['GEM/2024/B/4662711'],,andaman and nicobar,Financial Evaluation,07-03-2024 00:00,Paradise Indo Foreign Agencies,,, ,4628699
https://app.palladium.primenumbers.in/result/detail/1925297249027601875,"Maintenance 1, Maintenance 2, Maintenance 3, Maintenance 4, Maintenance 5, Maintenance 6, Maintenance 7, M",ministry of defence,['GEM/2024/B/4662711'],,andaman and nicobar,Financial Evaluation,07-03-2024 00:00,GUR TRADERS,,, ,4628699
